시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
시흥시,경희대 석사 키즈 태권도,20170927,,13,영업중,,031-312-1214,,14915,"경기도 시흥시 대은로103번길 19, 가은빌딩 3층 (대야동)",경기도 시흥시 대야동 582-1 가은빌딩 ,14915,37.4467671859,126.7977882083,태권도,182033              ,438320              ,체육도장업,사립,,
시흥시,용인대 국가대표 탑태권도장,19860215,,13,영업중,,031-313-1106,,14911,"경기도 시흥시 수인로3312번길 16, T동 405~406호 (대야동)",경기도 시흥시 대야동 418-21 ,14911,37.4411888050,126.7904133504,,181282.790189719    ,437657.824325636    ,체육도장업,사립,,0
시흥시,한사랑 태권도장,19990707,,13,영업중,,031-317-3353,,15002,"경기도 시흥시 인선길 100, 404호 (장곡동)",경기도 시흥시 장곡동 803-5 연성프라자 404호,429842,37.3798432287,126.7801596941,태권도,180460.146782853    ,430894.339145202    ,체육도장업,사립,,0
시흥시,국가대표 태권스쿨 태권도장,20050411,,13,영업중,,,,,"경기도 시흥시 함송로 24 (정왕동,세종프라자405,406,407호)","경기도 시흥시 정왕동 1882-4 세종프라자405,406,407호 ",429866,37.3632151301,126.7303936899,태권도,176034.146009185    ,429060.860673841    ,체육도장업,사립,,0
시흥시,KTC태권도아카데미 충효도장,20041119,,13,영업중,,031-432-1118,,15026,"경기도 시흥시 역전로 353, 2층 210호 (정왕동, 영남상가)",경기도 시흥시 정왕동 1872-4번지 영남상가 210호 ,429781,37.3572256712,126.7352764306,태권도,176396              ,428202              ,체육도장업,사립,,0
시흥시,품 태권도장,20180516,,13,영업중,,031-431-0077,,15011,"경기도 시흥시 배곧1로 27-16, 4동 2층 211, 212호 (정왕동, 한라비발디캠퍼스2차)",경기도 시흥시 정왕동 1771-1 한라비발디캠퍼스2차 ,15011,37.3612272615,126.7145708307,태권도,174933.915563385    ,429458.89861785     ,체육도장업,사립,,
시흥시,일동효태권도장,20150424,,13,영업중,,"433-7466,503-7466",,15040,"경기도 시흥시 옥구상가1길 17, 3층 (정왕동)",경기도 시흥시 정왕동 1857-7 ,15040,37.3534612336,126.7219571484,태권도,175294.19357975     ,427970.598101996    ,체육도장업,사립,,0
시흥시,경희대 태권도장,20090102,,13,영업중,,031-318-6262,,,"경기도 시흥시 승지로60번길 25 (능곡동,503, 504호)","경기도 시흥시 능곡동 762 503, 504호 ",429240,37.3679920221,126.8122671683,태권도,183299.263019354    ,429563.86993943     ,체육도장업,사립,,0
시흥시,신충무체육관,19980324,,13,영업중,,031-403-7221,,,"경기도 시흥시 동서로 1080, 301호 (목감동)",경기도 시흥시 목감동 242-1 301호,429820,37.3852520301,126.8602306072,태권도,187550.596418147    ,431472.354753088    ,체육도장업,사립,,0
시흥시,비범 태권도장,20180118,,13,영업중,,,,14950,"경기도 시흥시 수인로3325번길 41, 지구촌교회 3층 (신천동)",경기도 시흥시 신천동 859-8 지구촌교회 ,14950,37.4353671583,126.7891005914,태권도,181263.572617746    ,437048.227436919    ,체육도장업,사립,,0
시흥시,두꺼비체육관(권투),20110623,,13,영업중,,,,,"경기도 시흥시 진말로9번길 2 (장곡동,부석프라자 204호)",경기도 시흥시 장곡동 820-3 부석프라자 204호 ,429842,37.3784680740,126.7852668701,권투,180903.089589895    ,430743.560929967    ,체육도장업,사립,,0
시흥시,한체대 명문화랑 태권도장,20180711,,13,영업중,,031-499-5644,,15022,"경기도 시흥시 옥구천동로 449, 부성파스텔아파트 상가동 3층 307호 (정왕동)",경기도 시흥시 정왕동 1876-3 부성파스텔아파트 상가동 ,15022,37.3604294490,126.7330983975,태권도,176229.243650547    ,428772.679927154    ,체육도장업,사립,,
시흥시,인성 태권 스쿨,20070607,,13,영업중,,031-319-3783,,15032,경기도 시흥시 정왕대로143번길 9 (정왕동),경기도 시흥시 정왕동 1871-5 지하 ,429756,37.3511372493,126.7304605519,태권도,176094.004665556    ,427724.702990808    ,체육도장업,사립,,0
시흥시,경희대 수 태권도장,20100909,,13,영업중,,,,14964,"경기도 시흥시 월곶중앙로70번길 3, 풍림프라자 4층 407호 (월곶동)",경기도 시흥시 월곶동 1010-4 풍림프라자 ,14964,37.3896123363,126.7381671017,태권도,176679.463152938    ,432080.027950486    ,체육도장업,사립,,0
시흥시,경일용문태권도,20000508,,13,영업중,,031-431-0588,,15065,"경기도 시흥시 정왕대로266번길 4, 3층 (정왕동, 금강(아) 상가)",경기도 시흥시 정왕동 1789 금강(아) 상가 3층 ,429744,37.3431587747,126.7414139095,태권도,176869.166268237    ,426850.48605743     ,체육도장업,사립,,0
시흥시,위너복싱,20130917,,13,영업중,,,,15071,"경기도 시흥시 한우물로 52, 주신프라자 2층 (거모동)",경기도 시흥시 거모동 1728-7 주신프라자 ,15071,37.3470060849,126.7830813588,권투,180708.925309441    ,427242.456219961    ,체육도장업,사립,,0
시흥시,경희대박사태권도,20070904,,13,영업중,,,,15038,"경기도 시흥시 중심상가로 104, 진로아파트 2층 202,208,209,210호 (정왕동)",경기도 시흥시 정왕동 1848-4 진로아파트 ,15038,37.3486214675,126.7289281471,태권도,175843.726400079    ,427386.299772068    ,체육도장업,사립,,0
시흥시,경희태권도 리더십 아카데미,20020806,,13,영업중,,031-319-0234,,15063,"경기도 시흥시 중심상가로 285, 2층 (정왕동, 건영(아) 상가)",경기도 시흥시 정왕동 1785-1번지 건영(아) 상가 2층 ,429741,37.3397012331,126.7448128503,태권도,177258              ,426556              ,체육도장업,사립,,0
시흥시,경희대산현태권도장,20180228,,13,영업중,,031-413-9997,,14989,"경기도 시흥시 목감전원로 34, 물왕레이크뷰 4층 401,402호 (산현동)",경기도 시흥시 산현동 492 물왕레이크뷰 ,14989,37.3770992942,126.8429962174,태권도,186023.005423238    ,430572.618305698    ,체육도장업,사립,,0
시흥시,영풍 합기도검도,20211001,,13,영업중,,031-404-2148,,14996,"경기도 시흥시 장현능곡로 11, 4층 402호 (장곡동)",경기도 시흥시 장곡동 308-1 ,14996,37.3729999652,126.7917903071,합기도,181483.483073607    ,430072.136243667    ,체육도장업,사립,,0
시흥시,KSA 스포츠클럽,20170825,,13,영업중,,031-433-7781,,15020,"경기도 시흥시 함송로13번길 6-7, 대명프라자 지하1층 101~104호 (정왕동)",경기도 시흥시 정왕동 1880-11 대명프라자 ,15020,37.3640658099,126.7309157621,권투,176095.955239421    ,429144.284078992    ,체육도장업,사립,,0
시흥시,한양대매화태권도,20131125,,13,영업중,,,,14940,"경기도 시흥시 매화2로48번길 13, 2층 (매화동)",경기도 시흥시 매화동 338-3 2층 ,429818,37.4157361893,126.8089717905,태권도,183021.55186935     ,434866.851584939    ,체육도장업,사립,,0
시흥시,화랑원검도관,20130213,,13,영업중,,031-313-1141,,14917,"경기도 시흥시 대은로 80, 8층 802호 (은행동, 하이런타운)",경기도 시흥시 은행동 536-3 하이런타운 802호,14917,37.4442501877,126.7974160629,검도,182000.97107162     ,438031.062765133    ,체육도장업,사립,,0
시흥시,용인대 비전 태권도장,20170720,,13,영업중,,,,14985,"경기도 시흥시 남왕길 38, 가화빌딩 5층 502,503호 (목감동)",경기도 시흥시 목감동 407-1 ,14985,37.3827721772,126.8616975219,태권도,187681.305375133    ,431197.59922006     ,체육도장업,사립,,0
시흥시,경희대장현태권도,20030306,,13,영업중,,,,14998,"경기도 시흥시 시청로68번길 1, 4층 (장현동)",경기도 시흥시 장현동 539-4 ,14998,37.3806380109,126.7999414659,태권도,182211.870188827    ,430969.308002759    ,체육도장업,사립,,0
시흥시,Master Choi's T.K.D(최원용 태권도),20131111,,13,영업중,,031-313-4853,,14921,"경기도 시흥시 검바위2로 30, 303호 (은행동)",경기도 시흥시 은행동 276-26 303호,429836,37.4319488814,126.7962764238,태권도,181907.199376913    ,436664.611694895    ,체육도장업,사립,,0
시흥시,장곡검도관,20090417,,13,영업중,,,,15002,"경기도 시흥시 장곡로 17, 에이스프라자 2층 203호 (장곡동)",경기도 시흥시 장곡동 823-7 에이스프라자 ,15002,37.3790542572,126.7868087306,검도,181056.54975171     ,430796.136491845    ,체육도장업,사립,,0
시흥시,주식회사 윈-무진관우종합무술,20211012,,13,영업중,,,,15002,"경기도 시흥시 장곡로70번길 5, 2층 (장곡동)",경기도 시흥시 장곡동 801-5 ,15002,37.3800280953,126.7809147058,합기도,180526.356117024    ,430904.250331223    ,체육도장업,사립,,0
시흥시,열정 태권도장,20081229,,13,영업중,,031-435-0788,,,"경기도 시흥시 능곡로 178 (능곡동,호평프라자 501호, 502호)","경기도 시흥시 능곡동 755 호평프라자 501호, 502호 ",429240,37.3681311741,126.8113963032,태권도,183224.204093099    ,429580.029693856    ,체육도장업,사립,,0
시흥시,Y3 복싱클럽,20180320,,13,영업중,,,,14986,"경기도 시흥시 수풀안길 14-23, 메트로타워-2 3층 302호 (조남동)",경기도 시흥시 조남동 712-3 메트로타워-2 ,14986,37.3811178146,126.8624683375,권투,187749.674648829    ,431014.389189469    ,체육도장업,사립,Y,0
시흥시,국검관,20170609,,13,영업중,,031-404-4540,,14995,"경기도 시흥시 장현능곡로 178, 능곡타운 8층 802호 (능곡동)",경기도 시흥시 능곡동 719 능곡타운 ,14995,37.3696097976,126.8099146126,검도,183094.315546217    ,429741.225241601    ,체육도장업,사립,,0
시흥시,용인대 성호 태권도장,20060228,,13,영업중,,,,14967,"경기도 시흥시 월곶중앙로30번길 4, 주영프라자 2층 204 일부호 (월곶동)",경기도 시흥시 월곶동 994-1 주영프라자 ,14967,37.3877015293,126.7423886716,태권도,177119.926900913    ,431767.310701232    ,체육도장업,사립,,0
시흥시,경희대 T.F.I 태권도 교육관,20031208,,13,영업중,,,,14916,"경기도 시흥시 은행로 86, 경동프라자 5층 504호 (은행동)",경기도 시흥시 은행동 547-4 경동프라자 ,14916,37.4392911141,126.7971459146,태권도,181977.351795671    ,437476.202959602    ,체육도장업,사립,,0
시흥시,왕호태권도장,19990112,,13,영업중,,,,,"경기도 시흥시 신천로80번길 5  (신천동,2층, 3층)","경기도 시흥시 신천동 772-5번지 2층, 3층",429831,37.4373827,126.7866912,,181056.510053779,437280.617804389,체육도장업,사립,N,
시흥시,경희대 석사 중앙 태권도장,20130114,,13,영업중,,,,14948,"경기도 시흥시 신천1길 22-1, 2층 (신천동)",경기도 시흥시 신천동 754-6 ,14948,37.4396565793,126.7799940747,태권도,180460.147830496    ,437525.837745999    ,체육도장업,사립,,0
시흥시,금강태권도 효교육관,20161208,,13,영업중,,031-403-6066,,14986,"경기도 시흥시 수풀안길 22, 월컴시티 7층 701~704호 (조남동)",경기도 시흥시 조남동 712-2 월컴시티 ,14986,37.3811916255,126.8627839847,태권도,187777.27156254     ,431021.593976692    ,체육도장업,사립,,0
시흥시,한울림 태권도장,20000914,,13,영업중,,031-314-9100,,14916,"경기도 시흥시 대은로104번길 26, 3층 (은행동)",경기도 시흥시 은행동 540-5 ,14916,37.4433927521,126.8002615694,태권도,182253.573513606    ,437935.491630192    ,체육도장업,사립,,0
시흥시,경희대명성체육관,19930531,,13,영업중,,031-313-6272,,,경기도 시흥시 매화1로 3 (매화동),경기도 시흥시 매화동 199-1 ,429817,37.4156165772,126.8147474794,,183527.688851212    ,434849.475873966    ,체육도장업,사립,,0
시흥시,경희대석사 해솔태권도장,20170110,,13,영업중,,,,14988,"경기도 시흥시 목감둘레로 59-7, 호반프라자 402호 (조남동)",경기도 시흥시 조남동 666-2 호반프라자 ,14988,37.3733966722,126.8482464564,태권도,186488.863444322    ,430158.585887531    ,체육도장업,사립,,0
시흥시,강철체육관(태권도),20030908,,13,영업중,,031-404-7973,,,"경기도 시흥시 비둘기공원7길 22 (대야동,204호)",경기도 시흥시 대야동 562-2 204호 ,429874,37.4441238072,126.7928500879,태권도,181603.277568741    ,438030.262125645    ,체육도장업,사립,,0
시흥시,왕호태권도장,20020910,,13,영업중,,,,14916,"경기도 시흥시 은행로 128, 강남베네스트학원 2,3층 (은행동)",경기도 시흥시 은행동 539-6 강남베네스트학원 ,14916,37.4424531827,126.7998972677,태권도,182221.449753326    ,437831.428745469    ,체육도장업,사립,,0
시흥시,금메달 태권도장,20010421,,13,영업중,,,,15052,"경기도 시흥시 정왕천로427번길 27-2, 2층 (정왕동)",경기도 시흥시 정왕동 1180-2 ,15052,37.3469572914,126.7504869053,태권도,177821.110196832    ,427244.134407453    ,체육도장업,사립,,0
시흥시,경희대석사 태권도장,20020207,,13,영업중,,031-404-0203,,14915,경기도 시흥시 은행로 178 (주)인테훼이스삼일 2층 (대야동),경기도 시흥시 대야동 582-6 (주)인테훼이스삼일 ,14915,37.4465064785,126.7979036971,태권도,182045.975925325    ,438279.653981714    ,체육도장업,사립,,0
시흥시,배곧 검도교실,20171113,,13,영업중,,,,15010,"경기도 시흥시 배곧4로 22, 5층 513,514호 (정왕동)",경기도 시흥시 정왕동 2475-1 배곧타운2 ,15010,37.3775785190,126.7269601551,검도,175732.499134758    ,430659.533763531    ,체육도장업,사립,,
시흥시,용인대 에이스 태권도,20030318,,13,영업중,,031-313-4133,,,경기도 시흥시 수인로2857번길 40 (매화동),경기도 시흥시 매화동 276-9 ,429817,37.4111827081,126.8164489574,태권도,183679.778261326    ,434353.112437907    ,체육도장업,사립,,0
시흥시,연세대 한양체육관,19980116,,13,영업중,,031-499-3268,,15062,"경기도 시흥시 평안상가3길 16, 3층 (정왕동)",경기도 시흥시 정왕동 1627-5 ,15062,37.3366570635,126.7494491124,태권도,177724.350907338    ,426103.433630821    ,체육도장업,사립,,0
시흥시,시흥권투체육관,20080725,,13,영업중,,031-315-7978,,,"경기도 시흥시 복지로91번길 7 (대야동,국원빌딩 5층)",경기도 시흥시 대야동 453-2 국원빌딩 5층 ,429809,37.4474904939,126.7906138557,권투,181400.035694041    ,438392.577216541    ,체육도장업,사립,,
시흥시,KTI 국가대표 태권도장,20151230,,13,영업중,,,,15050,"경기도 시흥시 죽율로 38, 3층 (죽율동, 시흥6차푸르지오2단지 상가동)",경기도 시흥시 죽율동 752 시흥6차푸르지오2단지 상가동 ,15050,37.3480347250,126.7612810999,태권도,178739.325192375    ,427219.877576982    ,체육도장업,사립,,0
시흥시,금모래 태권도장,20040813,,13,영업중,,031-404-9981,,,"경기도 시흥시 대은로 8-10 (은행동,5층)",경기도 시흥시 은행동 559-3 5층 ,429840,37.4394690526,126.7937303990,태권도,181674.882424331    ,437498.2524143      ,체육도장업,사립,,0
시흥시,블랙벨트 태권도장,20171115,,13,영업중,,031-434-4999,,15010,"경기도 시흥시 배곧4로 103, 4층 401,402호 (정왕동)",경기도 시흥시 정왕동 1772-31 대경프라자 ,15010,37.3738692988,126.7345653684,태권도,176386.486047474    ,430337.753415995    ,체육도장업,사립,,
시흥시,경희대박사태권도,20000216,,13,영업중,,031-433-5679,,15021,"경기도 시흥시 정왕신길로49번길 19, 서해아파트 3층 (정왕동)",경기도 시흥시 정왕동 1886-4 서해아파트 ,15021,37.3614930474,126.7261766310,태권도,175681.993724086    ,428768.375300457    ,체육도장업,사립,,0
시흥시,경희석사모란체육관,20130524,,13,영업중,,031-497-6822,,15032,경기도 시흥시 정왕대로117번길 32 (정왕동),경기도 시흥시 정왕동 1870-1 신우아파트 상가동 201호,429776,37.3536003162,126.7308193090,태권도,176143.215280767    ,427996.77823344     ,체육도장업,사립,,0
시흥시,한국체대 퍼스트 태권도장,20171229,,13,영업중,,031-312-3363,,14923,"경기도 시흥시 은계중앙로 97, 2층 201,202,203호 (은행동)",경기도 시흥시 은행동 38-7 ,14923,37.4402163506,126.8011728808,태권도,182278.987128056    ,437517.209725146    ,체육도장업,사립,,0
시흥시,라온 주짓수 합기도,20200807,,13,영업중,,,,14985,"경기도 시흥시 목감우회로 39, 목감 시티프라자 4층 402호 (목감동)",경기도 시흥시 목감동 403-1 목감 시티프라자 ,14985,37.3819082861,126.8602929025,합기도,187567.97244628     ,431106.350304699    ,체육도장업,사립,,0
시흥시,경희대박사태권도,19980214,,13,영업중,,031-433-5678,,429864,"경기도 시흥시 정왕대로 56 (정왕동, 세종월드 빌딩 501호)",경기도 시흥시 정왕동 1861-1 세종월드 빌딩 501호 ,429864,37.3545138727,126.7230302519,태권도,175407              ,428111              ,체육도장업,사립,,0
시흥시,경희대 여명태권도장,20031113,,13,영업중,,031-317-6104,,14977,"경기도 시흥시 하상로 33, 2층 (하상동)",경기도 시흥시 하상동 205-2 ,14977,37.3937452243,126.8124612370,태권도,183323.70043206     ,432421.427710995    ,체육도장업,사립,,0
시흥시,용인대장곡태권도,20070828,,13,영업중,,031-317-6440,,,"경기도 시흥시 장곡로 74, 2동 206호 (장곡동,금강프라자)",경기도 시흥시 장곡동 802-1 금강프라자 2동 206호,429842,37.3797651344,126.7806574278,태권도,180484.866445433    ,430878.050844962    ,체육도장업,사립,,0
시흥시,도담태권도장,19970808,,13,영업중,,,,,경기도 시흥시 중심상가4길 24 (정왕동),경기도 시흥시 정왕동 1744-1 ,429861,37.3434928049,126.7372898086,태권도,176649.024992834    ,426861.447601096    ,체육도장업,사립,,0
시흥시,화랑검도관,20110214,,13,영업중,,,,,"경기도 시흥시 복지로53번길 16  (대야동,3층)",경기도 시흥시 대야동 470-5번지 3층,429810,37.4448272,126.7879128,,181167.713753089,438106.903983907,체육도장업,사립,,
시흥시,팀 드래곤 복싱,20170224,,13,영업중,,031-316-2121,,14916,"경기도 시흥시 은행로 154, 7층 (은행동, 반도프라자)",경기도 시흥시 은행동 529-6번지 반도프라자 7층,14916,37.4447408301,126.7995933280,권투,182189              ,438097              ,체육도장업,사립,,0
시흥시,왕호태권도장,20140120,,13,영업중,,031-505-7227,,15002,경기도 시흥시 인선길 104 (장곡동),경기도 시흥시 장곡동 803-2 202호,429842,37.3802219867,126.7801899595,태권도,180463.265272963    ,430944.709360153    ,체육도장업,사립,,0
시흥시,대산체육관,20110328,,13,영업중,,031-404-2235,,,"경기도 시흥시 호현로49번안길 15 (대야동,삼호상가 3층)",경기도 시흥시 대야동 482 삼호상가 3층 ,429010,37.4458184311,126.7838805030,태권도,180757.685130007    ,438158.921335987    ,체육도장업,사립,,0
시흥시,K-star태권도,20120830,,13,영업중,,031-317-3828,,14977,"경기도 시흥시 연성로 83-1, 하상빌딩 4층 (하상동)",경기도 시흥시 하상동 376-1 하상빌딩 ,14977,37.3910419926,126.8126101925,태권도,183336.927532739    ,432122.574018222    ,체육도장업,사립,,0
시흥시,시흥검도관,20041020,,13,영업중,,,,14916,"경기도 시흥시 대은로104번길 14, 3층 (은행동)",경기도 시흥시 은행동 529-4 창조미술피아노 ,14916,37.4445534309,126.7999116125,검도,182223.981029616    ,438064.452836338    ,체육도장업,사립,,0
시흥시,경희대 석사 한라 태권도장,20171127,,13,영업중,,031-319-2555,,15011,"경기도 시흥시 배곧1로 27-15, 302동 3층 303,304호 (정왕동, 한라비발디캠퍼스)",경기도 시흥시 정왕동 2566 한라비발디캠퍼스 ,15011,37.3641736965,126.7144158989,태권도,174465.929718868    ,429126.779076857    ,체육도장업,사립,,
시흥시,경희대 석사 월드 태권도장,20010807,,13,영업중,,,,,"경기도 시흥시 장곡로 23, 305호 (장곡동)",경기도 시흥시 장곡동 823-2 305호,429842,37.3790954387,126.7861645217,태권도,180974.632632534    ,430802.078545495    ,체육도장업,사립,,0
시흥시,건국대신일체육관,19971125,,13,영업중,,,,429836,"경기도 시흥시 시흥대로1074번길 28, 2층 201,202,203호 (은행동, 녹원아파트상가)","경기도 시흥시 은행동 289-33 녹원아파트상가(201,202,203호) ",429836,37.4310462264,126.7960588168,,181901.134654807    ,436522.910743743    ,체육도장업,사립,,0
시흥시,국가대표 본 태권도장,20170717,,13,영업중,,031-319-6632,,15036,"경기도 시흥시 서촌상가2길 30, 양남빌딩 3층 301호 (정왕동)",경기도 시흥시 정왕동 1731-8 양남빌딩 ,15036,37.3458941377,126.7322866041,태권도,176217              ,427130              ,체육도장업,사립,,
시흥시,경희대라이온킹태권도,20151112,,13,영업중,,031-414-0258,,14984,"경기도 시흥시 동서로 1056-1, 2층 (조남동, 로고스보습학원)",경기도 시흥시 조남동 169-1 2층 ,14984,37.3832656237,126.8596036273,태권도,187497.49796306     ,431254.123933962    ,체육도장업,사립,,0
시흥시,YK태권도장,20170904,,13,영업중,,,,15010,"경기도 시흥시 배곧4로 99, 로얄페스타 5층 504~506호 (배곧동)",경기도 시흥시 배곧동 76 로얄페스타 ,15010,37.3740656120,126.7342584280,태권도,176392              ,430248              ,체육도장업,사립,,0
시흥시,연성검도관,20061208,,15,전출,20211110,031-435-2866,,14976,경기도 시흥시 하중로 211 (하중동),경기도 시흥시 하중동 861-1 4층 ,429252,37.3930471934,126.8056102269,검도,182716.887911945    ,432347.230913199    ,체육도장업,사립,,0
시흥시,합기도화랑수련원,20000126,,35,직권말소,20180308,315-0986,,,"경기도 시흥시 복지로53번길 16 (대야동,4층)",경기도 시흥시 대야동 470-5번지 4층,429810,37.4448272,126.7879128,,181167.713753089,438106.903983907,체육도장업,사립,,
시흥시,나래태권도,20000612,,35,직권말소,20181001,494-8244,,,,경기도 시흥시 거모동 1462번지 203호,429801,37.3423355,126.7819082,,,,체육도장업,사립,,
시흥시,경희대 푸른솔 태권도장,20100909,,35,직권말소,20211123,031-411-0959,,14984,"경기도 시흥시 동서로 1086, 목감열린치과 3층 301호 (목감동)",경기도 시흥시 목감동 240-5 목감열린치과 ,14984,37.3857658481,126.8602375375,태권도,187551.990340457    ,431530.343109666    ,체육도장업,사립,,0
시흥시,강호태권도,19961217,,35,직권말소,20180328,311-9192,,,경기도 시흥시 신천로80번길 5 (신천동),경기도 시흥시 신천동 772-5번지,429831,37.4373827,126.7866912,,181056.510053779,437280.617804389,체육도장업,사립,,
시흥시,남부태권도,20000128,,35,직권말소,20200121,315-7063,,,"경기도 시흥시 신현로38번길 29 (포동,태산상가 2층)",경기도 시흥시 포동 13-2번지 태산상가 2층 ,429871,37.4084375978,126.7840184209,,180812.242298058    ,434069.373856131    ,체육도장업,사립,,
시흥시,선일영 효 태권도,20090709,,35,직권말소,20211123,031-413-3382,,14995,"경기도 시흥시 승지로 9, 2층 205,206,207,208호 (능곡동, 신안인스빌상가)","경기도 시흥시 능곡동 782 신안인스빌상가 2층(205호, 206호, 207호, 208호) ",429240,37.3651947719,126.8102034952,,183071.72410387     ,429217.967929419    ,체육도장업,사립,,0
시흥시,광동검도관,20051130,,35,직권말소,20180306,433-3644,,,"경기도 시흥시 정왕천로 395 (정왕동,2층)",경기도 시흥시 정왕동 1215-7번지 2층,429847,37.3433097,126.7508935,,177859.263368788,426845.750312244,체육도장업,사립,,
시흥시,백호태권도장,20061011,,35,직권말소,20191024,493-3422,,,"경기도 시흥시 군자로534번안길 14 (거모동,2층)",경기도 시흥시 거모동 1766-1번지 2층 ,429881,37.3425265563,126.7877759417,,181129.632224251    ,426752.138651247    ,체육도장업,사립,,
시흥시,정진체육도장(태권도),19920217,,35,직권말소,20181001,313-5035,,,,경기도 시흥시 신천동 103-9번지,429882,37.4316816,126.7929104,,,,체육도장업,사립,,
시흥시,태권도 길라잡이,19921201,,35,직권말소,20180831,313-1907,,,경기도 시흥시 매화2로 40 (매화동),경기도 시흥시 매화동 358-2 ,429818,37.4168354228,126.8104420889,,183144.848144189    ,434982.738855262    ,체육도장업,사립,,
시흥시,충무체육관(태권도),19970218,,35,직권말소,20140723,403-7221,,,경기도 시흥시 동서로 1086 (목감동),경기도 시흥시 목감동 240-5번지,429820,37.3856954,126.8601786,,187551.990340457,431530.343109666,체육도장업,사립,,
시흥시,코리아태권도체육관,19970911,,35,직권말소,20181016,497-8865,,,경기도 시흥시 함송로29번길 36 세종2차상가 201 (정왕동),경기도 시흥시 정왕동 1877-2번지 세종2차상가 201,429450,37.3642475,126.7337555,,,,체육도장업,사립,,
시흥시,월곶 태권나라 태권도장,20161223,,35,직권말소,20191115,,,14964,"경기도 시흥시 월곶중앙로70번길 3, 407호 (월곶동, 풍림프라자)",경기도 시흥시 월곶동 1010-4번지 풍림프라자 407호,14964,37.3904390965,126.7373884019,태권도,176749              ,431978              ,체육도장업,사립,,
시흥시,건강체육관(태권도),19980105,,35,직권말소,20181001,494-4227,,,,경기도 시흥시 거모동 1464번지,429801,37.3423355,126.7819082,,,,체육도장업,사립,,
시흥시,용인대도담태권도,19961030,,35,직권말소,20200121,315-2437,,,경기도 시흥시 신현로14번길 11-1 (포동),경기도 시흥시 포동 1-3번지 ,429871,37.4074955827,126.7862123642,,181006.729293461    ,433964.415495174    ,체육도장업,사립,,
시흥시,경희대 수 태권도,20070726,,35,직권말소,20191115,318-1998,,,"경기도 시흥시 월곶중앙로 61 (월곶동,영진빌딩 3층)",경기도 시흥시 월곶동 1014-2번지 영진빌딩 3층 ,429834,37.3885759995,126.7382757486,,176757.490762097    ,431873.446804747    ,체육도장업,사립,,
시흥시,화랑태권도전문체육관,19971226,,35,직권말소,20181001,,,,,경기도 시흥시 정왕동 64브럭 3-18 현대프라자 501,429450,37.3276960,126.6942604,,,,체육도장업,사립,,
시흥시,용인대한국체육관,20021211,,35,직권말소,20180207,312-2212,,,경기도 시흥시 호현로21번길 9-1 (신천동),경기도 시흥시 신천동 706-3번지,429828,37.4423502,126.7834337,,180771.297336068,437832.349605419,체육도장업,사립,,
시흥시,코리안 탑팀 시흥,20140324,,35,직권말소,20211123,031-499-3690,,15066,"경기도 시흥시 중심상가로 198, 5층 501호 (정왕동)",경기도 시흥시 정왕동 1742-15 ,429861,37.3438318809,126.7367557608,권투,176600.765          ,426895.741          ,체육도장업,사립,,0
시흥시,동보태권도체육관,20050118,,35,직권말소,20191024,031-498-9934,,,"경기도 시흥시 군자로315번길 7 (거모동,2층)",경기도 시흥시 거모동 638번지 2층 ,429800,37.3584465452,126.7729100213,,179816.838421431    ,428522.303328869    ,체육도장업,사립,,
시흥시,행복한경희대태권스쿨,20071029,,35,직권말소,20211123,031-314-7779,,15002,"경기도 시흥시 인선길 67, 숲속마을아파트 2층 203~204호 (장곡동)",경기도 시흥시 장곡동 806 숲속마을아파트 ,15002,37.3771209006,126.7816088543,,180527.971097191    ,430533.607382432    ,체육도장업,사립,,0
시흥시,비호태권도 종합체육관,20070124,,35,직권말소,20191024,,,,경기도 시흥시 군자로 523 (거모동),경기도 시흥시 거모동 1761-14번지 ,429873,37.3433874223,126.7855277210,,180929.088571047    ,426849.652208562    ,체육도장업,사립,,
시흥시,경원일동태권도,20070328,,35,직권말소,20200121,433-7466,,15041,경기도 시흥시 정왕대로28번길 29 (정왕동),경기도 시흥시 정왕동 1862번지 동남아파트 상가동 2층호,429763,37.3533303716,126.7196409663,,175095.458650487    ,427968.235828081    ,체육도장업,사립,,
시흥시,군자태권도,20090324,,35,직권말소,20191024,494-5141,,,"경기도 시흥시 도일로 110-2, 501호 (거모동)",경기도 시흥시 거모동 1658-19번지 501호,429881,37.3402221279,126.7840472522,,180783.72756377     ,426492.327560574    ,체육도장업,사립,,
시흥시,배곧 용인대 장곡 태권도,20160719,,35,직권말소,20211123,,,15010,"경기도 시흥시 배곧4로 81-13, 3층 301~304호 (배곧동, 시흥배곧신도시골드클래스)",경기도 시흥시 배곧동 58 시흥배곧신도시골드클래스 ,15010,37.3769469396,126.7323993918,태권도,176317              ,430453              ,체육도장업,사립,,0
시흥시,리라태권도장,19930402,,35,직권말소,20180308,312-0052,,,경기도 시흥시 복지로93번길 4 (대야동),경기도 시흥시 대야동 442-4번지,429809,37.4477438,126.7914416,,181478.947331666,438428.283509745,체육도장업,사립,,
